,CN6,Date,CN6_Full_code_0-0,CN6_Full_code_1-1,CN6_Full_code_0-1_proper,CN6_Full_code_0-1_deltaT_proper,CN6_Full_code_0-1_date_firstpartial,CN6_Full_code_0-1_date_firstfull
574,841960,2022-04-08,True,False,False,,,
575,848020,2022-04-08,False,True,False,,,
576,847990,2022-04-08,False,True,False,,,
577,842099,2022-04-08,False,True,False,,,
578,842119,2022-04-08,False,True,False,,,
579,842191,2022-04-08,False,True,False,,,
580,841869,2022-04-08,True,False,False,,,
581,847950,2022-04-08,False,True,False,,,
582,847910,2022-04-08,False,True,False,,,
583,847751,2022-04-08,False,True,False,,,
584,842489,2022-04-08,False,True,False,,,
585,842490,2022-04-08,False,True,False,,,
586,842511,2022-04-08,False,True,False,,,
587,842612,2022-04-08,False,True,False,,,
588,842699,2022-04-08,False,True,False,,,
589,842820,2022-04-08,False,True,False,,,
590,842832,2022-04-08,False,True,False,,,
591,842833,2022-04-08,False,True,False,,,
592,847930,2022-04-08,False,True,False,,,
593,847740,2022-04-08,False,True,False,,,
594,848060,2022-04-08,False,True,False,,,
595,848120,2022-04-08,False,True,False,,,
596,841221,2022-04-08,False,True,False,,,
597,841229,2022-04-08,False,True,False,,,
598,841239,2022-04-08,False,True,False,,,
599,848580,2022-04-08,False,False,True,619.0,2022-04-08,2023-12-18
600,848520,2022-04-08,False,False,True,252.0,2022-04-08,2022-12-16
601,848510,2022-04-08,False,False,True,619.0,2022-04-08,2023-12-18
602,848490,2022-04-08,False,True,False,,,
603,841410,2022-04-08,False,False,True,323.0,2022-04-08,2023-02-25
604,841430,2022-04-08,True,False,False,,,
605,848420,2022-04-08,False,True,False,,,
606,848110,2022-04-08,False,True,False,,,
607,848410,2022-04-08,False,True,False,,,
608,841490,2022-04-08,False,True,False,,,
609,848291,2022-04-08,False,True,False,,,
610,841583,2022-04-08,False,True,False,,,
611,841610,2022-04-08,False,True,False,,,
612,841620,2022-04-08,False,True,False,,,
613,841630,2022-04-08,False,True,False,,,
614,841690,2022-04-08,False,True,False,,,
615,841720,2022-04-08,False,True,False,,,
616,848240,2022-04-08,False,True,False,,,
617,848140,2022-04-08,False,True,False,,,
618,848299,2022-04-08,False,True,False,,,
619,841210,2022-04-08,False,True,False,,,
620,842890,2022-04-08,False,True,False,,,
621,847590,2022-04-08,False,True,False,,,
622,844851,2022-04-08,False,True,False,,,
623,846692,2022-04-08,False,True,False,,,
624,846594,2022-04-08,False,True,False,,,
625,845110,2022-04-08,False,True,False,,,
626,846593,2022-04-08,False,True,False,,,
627,845129,2022-04-08,False,True,False,,,
628,845130,2022-04-08,False,True,False,,,
629,845190,2022-04-08,False,True,False,,,
630,846520,2022-04-08,False,True,False,,,
631,845310,2022-04-08,False,True,False,,,
632,844849,2022-04-08,False,True,False,,,
633,845380,2022-04-08,False,True,False,,,
634,845410,2022-04-08,False,True,False,,,
635,8456,2022-04-08,False,False,True,619.0,2022-04-08,2023-12-18
636,846190,2022-04-08,False,True,False,,,
637,8457,2022-04-08,False,False,True,441.0,2022-04-08,2023-06-23
638,8458,2022-04-08,False,False,True,323.0,2022-04-08,2023-02-25
639,8459,2022-04-08,False,False,True,441.0,2022-04-08,2023-06-23
640,845910,2022-04-08,False,True,False,,,
641,845970,2022-04-08,False,True,False,,,
642,8460,2022-04-08,False,False,True,323.0,2022-04-08,2023-02-25
643,846120,2022-04-08,False,True,False,,,
644,845390,2022-04-08,False,True,False,,,
645,842919,2022-04-08,False,True,False,,,
646,844842,2022-04-08,False,True,False,,,
647,844819,2022-04-08,False,True,False,,,
648,842959,2022-04-08,False,True,False,,,
649,843010,2022-04-08,False,True,False,,,
650,843039,2022-04-08,False,True,False,,,
651,847529,2022-04-08,False,True,False,,,
652,847521,2022-04-08,False,True,False,,,
653,847410,2022-04-08,False,True,False,,,
654,847330,2022-04-08,False,False,True,252.0,2022-04-08,2022-12-16
655,843910,2022-04-08,False,True,False,,,
656,843930,2022-04-08,False,True,False,,,
657,844090,2022-04-08,False,True,False,,,
658,844833,2022-04-08,False,True,False,,,
659,844130,2022-04-08,False,True,False,,,
660,847321,2022-04-08,False,True,False,,,
661,844313,2022-04-08,False,True,False,,,
662,844315,2022-04-08,False,True,False,,,
663,844316,2022-04-08,False,True,False,,,
664,844317,2022-04-08,False,True,False,,,
665,847230,2022-04-08,False,True,False,,,
666,847210,2022-04-08,False,True,False,,,
667,844391,2022-04-08,False,True,False,,,
668,844400,2022-04-08,False,True,False,,,
669,844811,2022-04-08,False,True,False,,,
670,844240,2022-04-08,False,True,False,,,
671,848630,2022-04-08,False,False,True,323.0,2022-04-08,2023-02-25
672,848640,2022-04-08,False,False,True,323.0,2022-04-08,2023-02-25
673,850133,2022-04-08,False,True,False,,,
674,750890,2022-04-08,False,True,False,,,
675,760310,2022-04-08,True,False,False,,,
676,760320,2022-04-08,True,False,False,,,
677,760519,2022-04-08,False,True,False,,,
678,760529,2022-04-08,False,True,False,,,
679,760692,2022-04-08,False,True,False,,,
680,760720,2022-04-08,False,True,False,,,
681,761100,2022-04-08,False,True,False,,,
682,761290,2022-04-08,False,True,False,,,
683,761300,2022-04-08,False,True,False,,,
684,750711,2022-04-08,False,True,False,,,
685,761610,2022-04-08,False,True,False,,,
686,780419,2022-04-08,False,True,False,,,
687,790310,2022-04-08,True,False,False,,,
688,790500,2022-04-08,False,True,False,,,
689,800120,2022-04-08,False,True,False,,,
690,800300,2022-04-08,False,True,False,,,
691,800700,2022-04-08,False,True,False,,,
692,810110,2022-04-08,False,True,False,,,
693,810210,2022-04-08,False,False,True,441.0,2022-04-08,2023-06-23
694,810297,2022-04-08,False,True,False,,,
695,810320,2022-04-08,True,False,False,,,
696,780411,2022-04-08,False,True,False,,,
697,810520,2022-04-08,True,False,False,,,
698,750610,2022-04-08,False,True,False,,,
699,750511,2022-04-08,False,True,False,,,
700,730539,2022-04-08,False,True,False,,,
701,852550,2022-04-08,False,True,False,,,
702,730650,2022-04-08,False,True,False,,,
703,730722,2022-04-08,False,True,False,,,
704,730900,2022-04-08,False,True,False,,,
705,731412,2022-04-08,False,True,False,,,
706,846140,2022-04-08,False,True,False,,,
707,732020,2022-04-08,False,True,False,,,
708,732290,2022-04-08,False,True,False,,,
709,732429,2022-04-08,False,True,False,,,
710,750521,2022-04-08,False,True,False,,,
711,740610,2022-04-08,True,False,False,,,
712,740710,2022-04-08,False,True,False,,,
713,740811,2022-04-08,False,True,False,,,
714,740819,2022-04-08,False,True,False,,,
715,740911,2022-04-08,False,True,False,,,
716,740919,2022-04-08,False,True,False,,,
717,740940,2022-04-08,False,True,False,,,
718,851431,2022-04-08,False,True,False,,,
719,741129,2022-04-08,False,True,False,,,
720,741521,2022-04-08,False,True,False,,,
721,750400,2022-04-08,True,False,False,,,
722,740620,2022-04-08,True,False,False,,,
723,810590,2022-04-08,False,True,False,,,
724,810610,2022-04-08,True,False,False,,,
725,810690,2022-04-08,True,False,False,,,
726,830710,2022-04-08,False,True,False,,,
727,830990,2022-04-08,False,True,False,,,
728,840212,2022-04-08,False,True,False,,,
729,840219,2022-04-08,False,True,False,,,
730,840220,2022-04-08,False,True,False,,,
731,840290,2022-04-08,False,True,False,,,
732,840410,2022-04-08,False,True,False,,,
733,840420,2022-04-08,False,True,False,,,
734,840490,2022-04-08,False,True,False,,,
735,840590,2022-04-08,False,True,False,,,
736,830230,2022-04-08,False,True,False,,,
737,850730,2022-04-08,False,True,False,,,
738,850690,2022-04-08,False,True,False,,,
739,850520,2022-04-08,False,True,False,,,
740,850434,2022-04-08,False,True,False,,,
741,850433,2022-04-08,False,True,False,,,
742,850240,2022-04-08,False,True,False,,,
743,850239,2022-04-08,False,True,False,,,
744,850231,2022-04-08,False,True,False,,,
745,850164,2022-04-08,False,True,False,,,
746,850163,2022-04-08,False,True,False,,,
747,850162,2022-04-08,False,True,False,,,
748,840690,2022-04-08,False,True,False,,,
749,830170,2022-04-08,False,True,False,,,
750,830120,2022-04-08,False,True,False,,,
751,820890,2022-04-08,False,True,False,,,
752,810820,2022-04-08,True,False,False,,,
753,810921,2022-04-08,False,False,True,441.0,2022-04-08,2023-06-23
754,810929,2022-04-08,False,False,True,441.0,2022-04-08,2023-06-23
755,810931,2022-04-08,False,True,False,,,
756,810939,2022-04-08,False,True,False,,,
757,810991,2022-04-08,False,True,False,,,
758,810999,2022-04-08,False,True,False,,,
759,811010,2022-04-08,True,False,False,,,
760,811100,2022-04-08,True,False,False,,,
761,811212,2022-04-08,True,False,False,,,
762,811221,2022-04-08,True,False,False,,,
763,811231,2022-04-08,True,False,False,,,
764,811241,2022-04-08,False,False,True,620.0,2022-04-08,2023-12-19
765,811249,2022-04-08,False,False,True,620.0,2022-04-08,2023-12-19
766,811251,2022-04-08,True,False,False,,,
767,811269,2022-04-08,True,False,False,,,
768,811292,2022-04-08,True,False,False,,,
769,820220,2022-04-08,False,True,False,,,
770,820760,2022-04-08,False,True,False,,,
771,820810,2022-04-08,False,True,False,,,
772,820820,2022-04-08,False,True,False,,,
773,820830,2022-04-08,False,True,False,,,
774,820840,2022-04-08,False,True,False,,,
775,853210,2022-04-08,False,True,False,,,
776,731824,2022-04-08,False,True,False,,,
777,721320,2022-04-08,False,True,False,,,
778,600544,2022-04-08,False,True,False,,,
779,370610,2022-04-08,False,True,False,,,
780,380120,2022-04-08,False,True,False,,,
781,380620,2022-04-08,False,True,False,,,
782,380700,2022-04-08,False,True,False,,,
783,380910,2022-04-08,False,True,False,,,
784,380991,2022-04-08,False,True,False,,,
785,380992,2022-04-08,False,True,False,,,
786,380993,2022-04-08,False,True,False,,,
787,381010,2022-04-08,False,True,False,,,
788,381121,2022-04-08,False,True,False,,,
789,381129,2022-04-08,False,True,False,,,
790,381190,2022-04-08,False,True,False,,,
791,381220,2022-04-08,False,True,False,,,
792,381300,2022-04-08,False,True,False,,,
793,381400,2022-04-08,False,True,False,,,
794,381511,2022-04-08,False,True,False,,,
795,381512,2022-04-08,False,True,False,,,
796,390140,2022-04-08,False,True,False,,,
797,382790,2022-04-08,False,True,False,,,
798,382600,2022-04-08,False,True,False,,,
799,382590,2022-04-08,False,True,False,,,
800,382499,2022-04-08,False,True,False,,,
801,382484,2022-04-08,False,True,False,,,
802,370390,2022-04-08,False,True,False,,,
803,382481,2022-04-08,False,True,False,,,
804,382000,2022-04-08,False,True,False,,,
805,381900,2022-04-08,False,True,False,,,
806,381700,2022-04-08,False,True,False,,,
807,381600,2022-04-08,False,False,True,619.0,2022-04-08,2023-12-18
808,381590,2022-04-08,False,True,False,,,
809,381519,2022-04-08,False,True,False,,,
810,382313,2022-04-08,False,True,False,,,
